id,from_path,target_type,target_destination,target_entity_id,category,site_id
7785,/honey-organic-500-grams-by-ambrosia/,product,Product ID: 3697,3697,standard-product,1000
7786,/honey-raw-organic-500-grams-by-ambrosia/,product,Product ID: 3759,3759,standard-product,1000
7788,/honey-raw-organic-1-kg-by-ambrosia/,product,Product ID: 4209,4209,standard-product,1000
7796,/tomato-paste-organic-glass-100g-global-organic/,product,Product ID: 8589,8589,standard-product,1000
7805,/maca-powder-500g-by-power-super-foods/,product,Product ID: 2137,2137,standard-product,1000
7812,/raw-protein-cacao-coconut-1kg-by-amazonia/,product,Product ID: 7003,7003,standard-product,1000
7815,/ausganica-bright-mint-toothpaste130g/,product,Product ID: 8734,8734,standard-product,1000
7817,/root-strength-shampoo-by-ausganica/,product,Product ID: 453,453,standard-product,1000
7818,/damage-relief-shampoo-by-ausganica/,product,Product ID: 456,456,standard-product,1000
7819,/hair-detox-shampoo-by-ausganica/,product,Product ID: 458,458,standard-product,1000
7820,/silky-milk-conditioner-by-ausganica/,product,Product ID: 460,460,standard-product,1000
7840,/blog/personal-product-recommendations-from-buy-organics-online-/,post,"{""type"":""post"",""entity_id"":1}",1,standard-product,1000
7908,/yeast-brewers-3kg-nature-first-w-ups/,product,Product ID: 6695,6695,standard-product,1000
8069,/organic-bubs-strawberry-pear-quinoa-organic-6-120g/,product,Product ID: 8486,8486,standard-product,1000
8070,/pear-white-grape-4-120-grams-by-organic-bubs/,product,Product ID: 2670,2670,standard-product,1000
8071,/sweet-potato-carrot-pumpkin-4-120-grams-by-organic-bubs/,product,Product ID: 2674,2674,standard-product,1000
8072,/6-x-berry-banana-bircher-muesli-6-120g-organic-bubs/,product,Product ID: 2678,2678,standard-product,1000
8075,/mango-peach-banana-4-120-grams-by-organic-bubs/,product,Product ID: 2673,2673,standard-product,1000
8076,/super-vegetable-rice-congee-6-6x120-grams-by-organic-bubs/,product,Product ID: 2677,2677,standard-product,1000
8080,/6-x-banana-apricot-power-porridge-6-120g-organic-bubs/,product,Product ID: 2676,2676,standard-product,1000
8084,/blueberry-banana-quinoa-6-120-grams-by-organic-bubs/,product,Product ID: 2675,2675,standard-product,1000
8085,/6-x-sweetcorn-pumpkin-chia-6-110g-organic-bubs/,product,Product ID: 2679,2679,standard-product,1000
8111,/apricot-kernels-1kg-by-apricot-kernels/,product,Product ID: 677,677,standard-product,1000
8112,/dr-organic-aloe-vera-gel-200ml/,product,Product ID: 8102,8102,standard-product,1000
8113,/organic-apricot-kernels-500g-by-apricot-kernels/,product,Product ID: 678,678,standard-product,1000
8115,/dieters-tea-extra-strength-15-bags-by-nutri-leaf/,product,Product ID: 1917,1917,standard-product,1000
8137,/greens-120-grams-by-amazonia/,product,Product ID: 606,606,standard-product,1000
8139,/greens-300-grams-by-amazonia/,product,Product ID: 607,607,standard-product,1000
8140,/greens-600g-by-amazonia-raw/,product,Product ID: 7764,7764,standard-product,1000
8142,/vitamin-c-120g-by-amazonia/,product,Product ID: 6354,6354,standard-product,1000
8147,/fermented-paleo-protein-0-by-amazonia-raw/,product,Product ID: 7765,7765,standard-product,1000
8150,/raw-organic-protein-cacao-coconut-1kg-by-amazonia/,product,Product ID: 7003,7003,standard-product,1000
8154,/protein-isolate-vanilla-1-kg-by-amazonia/,product,Product ID: 614,614,standard-product,1000
8156,/protein-isolate-1-kg-by-amazonia/,product,Product ID: 612,612,standard-product,1000
8218,/dr-organic-intensive-eye-serum-organic-hemp-oil-15ml/,product,Product ID: 11042,11042,standard-product,1000
8224,/giovanni-2chic-cherry-blossom-rose-petals-shampoo-mini-44ml/,product,Product ID: 8237,8237,standard-product,1000
8236,/dr-organic-roll-on-deodorant-organic-dead-sea-mineral-50ml/,product,Product ID: 6918,6918,standard-product,1000
8237,/dr-organic-roll-on-deodorant-organic-moroccan-argan-oil-50ml/,product,Product ID: 6916,6916,standard-product,1000
8238,/dr-organic-roll-on-deodorant-organic-rose-otto-50ml/,product,Product ID: 6919,6919,standard-product,1000
8240,/dr-organic-roll-on-deodorant-organic-virgin-coconut-oil-50ml/,product,Product ID: 6917,6917,standard-product,1000
8248,/dr-organic-vitamin-e-scar-serum-50ml/,product,Product ID: 515,515,standard-product,1000
8252,/amazonia-raw-protein-cacao-coconut-1kg/,product,Product ID: 7003,7003,standard-product,1000
8271,/brands/Apricot-Kernels.html,product,Product ID: 677,677,brand-page,1000
8278,/dr-organic-aloe-vera-hand-wash-250-ml/,brand,Brand ID: 69,69,standard-product,1000
8281,/ezy-superfood-balls-gingerbread-dough-on-sale-best-before-09-15/,category,Category ID: 493,493,sale-expiry,1000
8282,/test-yeast-flakes-savoury-lotus/,brand,Brand ID: 179,179,standard-product,1000
8284,/cleaning-products/,category,Category ID: 563,563,standard-product,1000
8285,/face-creams-1/,category,Category ID: 412,412,standard-product,1000
8287,/cleanser-toners/,category,Category ID: 486,486,standard-product,1000
8288,/organic-shampoo-conditioner/,category,Category ID: 426,426,standard-product,1000
8290,/apricot-kernel-oil-250-ml-by-every-bit-organic-raw-by-every-bit-organic-raw/,brand,Brand ID: 70,70,standard-product,1000
8295,/blooms-svelte-g,brand,Brand ID: 680,680,standard-product,1000
8306,/shampoo/,category,Category ID: 425,425,standard-product,1000
8314,/organic-health-beauty/,category,Category ID: 979,979,standard-product,1000
8341,/yeast-seasoning-127-grams-by-bragg/,product,Product ID: 725,725,standard-product,1000
8362,/apple-cider-vinegar-473-ml-by-bragg/,brand,Brand ID: 94,94,standard-product,1000
8366,/personal-product-recommendations-from-buy-organics-online-/,post,"{""type"":""post"",""entity_id"":1}",1,standard-product,1000
8381,/dr-organic-aloe-vera-body-wash-250-ml/,product,Product ID: 8069,8069,standard-product,1000
8383,/dr-bronners-tea-tree-range/,brand,Brand ID: 458,458,standard-product,1000
8390,/giovanni-shine-of-the-times-high-gloss-hair-finishing-mist-silicone-100ml/,product,Product ID: 1339,1339,standard-product,1000
8391,/giovanni-2chic-brazilian-keratin-argan-oil-flat-iron-styling-mist-118ml/,product,Product ID: 1343,1343,standard-product,1000
8393,/giovanni-root-66-max-volume-directional-root-lifting-spray-hair-volumiser-250ml/,product,Product ID: 1369,1369,standard-product,1000
8416,/giovanni-2chic-brazilian-keratin-argan-oil-styling-elixir-leave-in-conditioner-118ml/,product,Product ID: 4900,4900,standard-product,1000
8427,/giovanni-2chic-tangerine-papaya-butter-leave-in-conditioning-elixir-118ml/,product,Product ID: 6101,6101,standard-product,1000
8442,/annas-100gr-enriched-wild-yam-cream-menstrual-pain-herbal-balm-menopausal/,product,Product ID: 698,698,standard-product,1000
8446,/giovanni-2chic-blackberry-coconut-milk-leave-in-conditioner-styling-elixir-118ml/,product,Product ID: 7810,7810,standard-product,1000
8459,/bulk-1/,category,Category ID: 454,454,standard-product,1000
8472,/magnesium-gel-237-ml-by-ancient-minerals/,product,Product ID: 693,693,standard-product,1000
8473,/magnesium-flakes-750-grams-by-ancient-minerals/,product,Product ID: 694,694,standard-product,1000
8474,/magnesium-flakes-3-6-kg-by-ancient-minerals/,product,Product ID: 696,696,standard-product,1000
8476,/magnesium-oil-237-ml-by-ancient-minerals/,product,Product ID: 691,691,standard-product,1000
8480,/honey-organic-500g-ambrosia/,product,Product ID: 3697,3697,standard-product,1000
8485,/ultra-magnesium-msm-237-ml-by-ancient-minerals/,product,Product ID: 697,697,standard-product,1000
8486,/magnesium-gel-50-msm/,product,Product ID: 5899,5899,standard-product,1000
8488,/apple-cider-vinegar-3-78-litre-by-bragg/,product,Product ID: 723,723,standard-product,1000
8489,/colloidal-silver-1-litre-by-suttons/,product,Product ID: 4614,4614,standard-product,1000
8490,/frankincense-oil-10-ml-by-mt-retour/,product,Product ID: 1680,1680,standard-product,1000
8491,/green-calcium-tablets-60-tablets-by-green-nutritionals/,product,Product ID: 1422,1422,standard-product,1000
8492,/green-calcium-240-capsules-by-green-nutritionals/,product,Product ID: 1409,1409,standard-product,1000
8493,/green-calcium-powder-250-grams-by-green-nutritionals/,product,Product ID: 1426,1426,standard-product,1000
8494,/green-calcium-powder-100-grams-by-green-nutritionals/,product,Product ID: 1432,1432,standard-product,1000
8496,/supergreens-1/,category,Category ID: 1055,1055,standard-product,1000
8559,/other-18/,category,Category ID: 850,850,standard-product,1000
